id,Вид услуги,Категория услуги,isFree
496531_101hotels,Меры против covid-19,Профилактика covid-19,0.0
496531_101hotels,Дезинфекция,Профилактика covid-19,0.0
496531_101hotels,Звукоизолированные номера,Удобства в номерах,0.0
496531_101hotels,Места для курения,Инфраструктура,0.0
496531_101hotels,Настольные игры,Развлечения и спорт,0.0
496531_101hotels,Номера для некурящих,Правила проживания,0.0
496531_101hotels,Номера для некурящих,Удобства в номерах,0.0
496531_101hotels,Общая кухня,Питание,0.0
496531_101hotels,Отопление,Удобства в номерах,0.0
496531_101hotels,Прачечные услуги,Бытовые услуги,0.0
496531_101hotels,Гладильные услуги,Бытовые услуги,0.0
496531_101hotels,Для детей,Удобства для детей,0.0
496531_101hotels,Безопасность,Безопасность,0.0
496531_101hotels,Терраса,Спа и отдых,0.0
496531_101hotels,Услуги трансфера,Услуги трансфера,-1.0
496531_101hotels,Экскурсии на исторический объект,Экскурсии,0.0
496531_101hotels,Автопарковка,Парковка,0.0
496532_101hotels,"Интернет, wi-fi",Интернет,0.0
496532_101hotels,Услуги мангальной зоны,Инфраструктура,0.0
496532_101hotels,Прокат велосипеда,Услуги проката,0.0
496532_101hotels,Конные экскурсии,Экскурсии,0.0
496532_101hotels,,,0.0
496532_101hotels,Массаж,Спа и отдых,0.0
496532_101hotels,Места для курения,Инфраструктура,0.0
496532_101hotels,Номера для некурящих,Правила проживания,0.0
496532_101hotels,Номера для некурящих,Удобства в номерах,0.0
496532_101hotels,Общая кухня,Питание,0.0
496532_101hotels,Телевизор,Удобства в номерах,0.0
496532_101hotels,Лаундж,Инфраструктура,0.0
496532_101hotels,Прачечные услуги,Бытовые услуги,0.0
496532_101hotels,Гладильные услуги,Бытовые услуги,0.0
496532_101hotels,Рыбалка,Охота и рыбалка,0.0
496532_101hotels,Сад,Инфраструктура,0.0
496532_101hotels,Диетическое меню,Питание,0.0
496532_101hotels,Терраса,Спа и отдых,0.0
496532_101hotels,Услуги трансфера,Услуги трансфера,-1.0
496532_101hotels,Питание,Питание,0.0
496532_101hotels,Факс,Услуги делового туризма,0.0
496532_101hotels,Автопарковка,Парковка,0.0
496532_101hotels,Экскурсии,Экскурсии,0.0
496532_101hotels,Размещение с домашними животными,Правила проживания,0.0
496533_101hotels,Меры против covid-19,Профилактика covid-19,0.0
496533_101hotels,Экскурсия на велосипедах,Экскурсии,0.0
496533_101hotels,Прокат велосипеда,Услуги проката,0.0
496533_101hotels,Уборка,Профилактика covid-19,0.0
496533_101hotels,Дезинфекция,Профилактика covid-19,0.0
496533_101hotels,Медицинские услуги,Медицинские услуги,0.0
496533_101hotels,,,0.0
496533_101hotels,Камера хранения,Инфраструктура,0.0
496533_101hotels,Курение запрещено,Правила проживания,0.0
496533_101hotels,Места для курения,Инфраструктура,0.0
496533_101hotels,Номера для некурящих,Правила проживания,0.0
496533_101hotels,Номера для некурящих,Удобства в номерах,0.0
496533_101hotels,Общая кухня,Питание,0.0
496533_101hotels,Огнетушители,Безопасность,0.0
496533_101hotels,Отопление,Удобства в номерах,0.0
496533_101hotels,Пешие экскурсии,Экскурсии,0.0
496533_101hotels,Аптечка,Медицинские услуги,0.0
496533_101hotels,Прачечные услуги,Бытовые услуги,0.0
496533_101hotels,Для детей,Удобства для детей,0.0
496533_101hotels,Безопасность,Безопасность,0.0
496533_101hotels,Обслуживание номеров,Бытовые услуги,0.0
496533_101hotels,Услуги трансфера,Услуги трансфера,-1.0
496533_101hotels,Ускоренная регистрация заезда и отъезда,Правила проживания,0.0
